"hgnc_symbol","hgnc_id","go_name","go_id","go_domain","ncon_gene","ncon_go","global_padj","gene_padj","pval","sim","sem_sim","cilow_global_padj","ciupp_global_padj","cilow_gene_padj","ciupp_gene_padj","cilow_pval","ciupp_pval"
"SNRPE",11161,"U2-type catalytic step 2 spliceosome","GO:0071007","cellular component",111,13,0.04859,0.007884,0.002903,0.9764,0.00342,0.04588,0.05145,0.006912,0.008993,0.002135,0.003947
"SNRPE",11161,"U4/U6 x U5 tri-snRNP complex","GO:0046540","cellular component",111,11,0.04859,0.007884,0.003108,0.9749,0.003445,0.04588,0.05145,0.006912,0.008993,0.00254,0.003802
"SNRPE",11161,"U7 snRNP","GO:0005683","cellular component",111,5,0.04859,0.007884,0.003418,0.9718,0.00312,0.04588,0.05145,0.006912,0.008993,0.002919,0.004003
"SNRPE",11161,"catalytic step 2 spliceosome","GO:0071013","cellular component",111,30,0.04859,0.007884,0.003489,0.9697,0.005036,0.04588,0.05145,0.006912,0.008993,0.002866,0.004247
"SNRPE",11161,"U4 snRNP","GO:0005687","cellular component",111,6,0.04859,0.007884,0.00435,0.9543,0.004807,0.04588,0.05145,0.006912,0.008993,0.003953,0.004787
"SNRPE",11161,"U2-type precatalytic spliceosome","GO:0071005","cellular component",111,20,0.04859,0.007884,0.004487,0.9508,0.0022,0.04588,0.05145,0.006912,0.008993,0.004297,0.004685
"SNRPE",11161,"U5 snRNP","GO:0005682","cellular component",111,6,0.04859,0.007884,0.004494,0.9504,0.007132,0.04588,0.05145,0.006912,0.008993,0.003909,0.005166
"SNRPE",11161,"precatalytic spliceosome","GO:0071011","cellular component",111,12,0.04859,0.007884,0.00452,0.95,0.005208,0.04588,0.05145,0.006912,0.008993,0.004076,0.005012
"SNRPE",11161,"pICln-Sm protein complex","GO:0034715","cellular component",111,5,0.04859,0.007884,0.004684,0.9454,0.008563,0.04588,0.05145,0.006912,0.008993,0.00395,0.005556
"SNRPE",11161,"U2 snRNP","GO:0005686","cellular component",111,11,0.04859,0.007884,0.004821,0.9422,0.002776,0.04588,0.05145,0.006912,0.008993,0.004567,0.005089
"SNRPE",11161,"U12-type spliceosomal complex","GO:0005689","cellular component",111,20,0.04859,0.007884,0.004872,0.9411,0.006832,0.04588,0.05145,0.006912,0.008993,0.004256,0.005576
"SNRPE",11161,"U1 snRNP","GO:0005685","cellular component",111,8,0.04859,0.007884,0.00524,0.9326,0.004628,0.04588,0.05145,0.006912,0.008993,0.00476,0.00577
"SNRPE",11161,"telomerase holoenzyme complex","GO:0005697","cellular component",111,6,0.04859,0.008004,0.005959,0.9185,0.002526,0.04588,0.05145,0.007181,0.008922,0.005559,0.006387
"SNRPE",11161,"SMN-Sm protein complex","GO:0034719","cellular component",111,9,0.04859,0.00825,0.006151,0.9175,0.009374,0.04588,0.05145,0.006652,0.01023,0.004804,0.007876
"SNRPE",11161,"methylosome","GO:0034709","cellular component",111,8,0.04859,0.008363,0.005967,0.9226,0.01607,0.04588,0.05145,0.006571,0.01064,0.003966,0.008978
"SNRPF",11162,"U4/U6 x U5 tri-snRNP complex","GO:0046540","cellular component",116,11,0.04859,0.009421,0.003378,0.9719,0.003377,0.04588,0.05145,0.008707,0.01019,0.002769,0.004121
"SNRPF",11162,"U2-type catalytic step 2 spliceosome","GO:0071007","cellular component",116,13,0.04859,0.009421,0.003246,0.9678,0.009783,0.04588,0.05145,0.008707,0.01019,0.002188,0.004814
"SNRPF",11162,"catalytic step 2 spliceosome","GO:0071013","cellular component",116,30,0.04859,0.009421,0.003383,0.9657,0.01093,0.04588,0.05145,0.008707,0.01019,0.002299,0.004976
"SNRPF",11162,"U7 snRNP","GO:0005683","cellular component",116,5,0.04859,0.009421,0.004257,0.9563,0.004515,0.04588,0.05145,0.008707,0.01019,0.003848,0.004709
"SNRPF",11162,"U2-type precatalytic spliceosome","GO:0071005","cellular component",116,20,0.04859,0.009421,0.004468,0.9514,0.00221,0.04588,0.05145,0.008707,0.01019,0.004282,0.004662
"SNRPF",11162,"U4 snRNP","GO:0005687","cellular component",116,6,0.04859,0.009421,0.004685,0.9455,0.003058,0.04588,0.05145,0.008707,0.01019,0.004396,0.004994
"SNRPF",11162,"U12-type spliceosomal complex","GO:0005689","cellular component",116,20,0.04859,0.009421,0.004723,0.9445,0.006479,0.04588,0.05145,0.008707,0.01019,0.004154,0.00537
"SNRPF",11162,"pICln-Sm protein complex","GO:0034715","cellular component",116,5,0.04859,0.009421,0.005105,0.9351,0.006061,0.04588,0.05145,0.008707,0.01019,0.004526,0.005758
"SNRPF",11162,"U1 snRNP","GO:0005685","cellular component",116,8,0.04859,0.009421,0.005146,0.9342,0.004412,0.04588,0.05145,0.008707,0.01019,0.004706,0.005626
"SNRPF",11162,"methylosome","GO:0034709","cellular component",116,8,0.04859,0.009421,0.005497,0.9278,0.00725,0.04588,0.05145,0.008707,0.01019,0.004637,0.006515
"SNRPF",11162,"SMN-Sm protein complex","GO:0034719","cellular component",116,9,0.04859,0.009536,0.006561,0.9106,0.004288,0.04588,0.05145,0.008662,0.0105,0.005753,0.007481
"SNRPF",11162,"spliceosomal complex","GO:0005681","cellular component",116,25,0.04859,0.009631,0.006249,0.9151,0.005835,0.04588,0.05145,0.008704,0.01066,0.005299,0.007369
"SNRPG",11163,"U2-type catalytic step 2 spliceosome","GO:0071007","cellular component",109,13,0.04859,0.00844,0.001248,0.9858,0.004692,0.04588,0.05145,0.007485,0.009516,0.0004013,0.003881
"SNRPG",11163,"U4/U6 x U5 tri-snRNP complex","GO:0046540","cellular component",109,11,0.04859,0.00844,0.002725,0.9783,0.002859,0.04588,0.05145,0.007485,0.009516,0.001965,0.003779
"SNRPG",11163,"catalytic step 2 spliceosome","GO:0071013","cellular component",109,30,0.04859,0.00844,0.002792,0.9747,0.006614,0.04588,0.05145,0.007485,0.009516,0.001855,0.004201
"SNRPG",11163,"U2-type precatalytic spliceosome","GO:0071005","cellular component",109,20,0.04859,0.00844,0.003694,0.9681,0.003142,0.04588,0.05145,0.007485,0.009516,0.003309,0.004125
"SNRPG",11163,"U7 snRNP","GO:0005683","cellular component",109,5,0.04859,0.00844,0.003815,0.9662,0.002672,0.04588,0.05145,0.007485,0.009516,0.00346,0.004207
"SNRPG",11163,"precatalytic spliceosome","GO:0071011","cellular component",109,12,0.04859,0.00844,0.003789,0.966,0.003746,0.04588,0.05145,0.007485,0.009516,0.003334,0.004305
"SNRPG",11163,"U2 snRNP","GO:0005686","cellular component",109,11,0.04859,0.00844,0.004137,0.9603,0.001766,0.04588,0.05145,0.007485,0.009516,0.00397,0.00431
"SNRPG",11163,"U12-type spliceosomal complex","GO:0005689","cellular component",109,20,0.04859,0.00844,0.004253,0.9544,0.007581,0.04588,0.05145,0.007485,0.009516,0.003501,0.005166
"SNRPG",11163,"U5 snRNP","GO:0005682","cellular component",109,6,0.04859,0.00844,0.004504,0.95,0.006935,0.04588,0.05145,0.007485,0.009516,0.003922,0.005173
"SNRPG",11163,"U4 snRNP","GO:0005687","cellular component",109,6,0.04859,0.00844,0.004571,0.9487,0.005101,0.04588,0.05145,0.007485,0.009516,0.004131,0.005057
"SNRPG",11163,"U1 snRNP","GO:0005685","cellular component",109,8,0.04859,0.00844,0.004994,0.9381,0.00567,0.04588,0.05145,0.007485,0.009516,0.004465,0.005586
"SNRPG",11163,"spliceosomal tri-snRNP complex","GO:0097526","cellular component",109,8,0.04859,0.00844,0.005095,0.936,0.008057,0.04588,0.05145,0.007485,0.009516,0.004311,0.006022
"SNRPG",11163,"U2-type prespliceosome","GO:0071004","cellular component",109,7,0.04859,0.00844,0.005201,0.9328,0.002511,0.04588,0.05145,0.007485,0.009516,0.004945,0.005471
"SNRPG",11163,"methylosome","GO:0034709","cellular component",109,8,0.04859,0.008568,0.005241,0.9338,0.01154,0.04588,0.05145,0.007382,0.009944,0.004045,0.006791
"SNRPG",11163,"P granule","GO:0043186","cellular component",109,4,0.04859,0.008672,0.00548,0.9277,0.005551,0.04588,0.05145,0.007717,0.009745,0.004806,0.006248
"SNRPG",11163,"SMN-Sm protein complex","GO:0034719","cellular component",109,9,0.04859,0.009821,0.0069,0.9067,0.007483,0.04588,0.05145,0.008145,0.01184,0.005474,0.008699
"SRP14",11299,"signal recognition particle, endoplasmic reticulum targeting","GO:0005786","cellular component",84,3,0.04859,0.02407,0.004814,0.9423,0.00662,0.04588,0.05145,0.02112,0.02744,0.004224,0.005488
"SRP68",11302,"signal recognition particle, endoplasmic reticulum targeting","GO:0005786","cellular component",79,3,0.04859,0.02144,0.00476,0.9437,0.003395,0.04588,0.05145,0.01794,0.02561,0.004443,0.005099
"SURF4",11476,"endoplasmic reticulum-Golgi intermediate compartment","GO:0005793","cellular component",31,12,0.04859,0.018,0.005343,0.9298,0.004315,0.04588,0.05145,0.01641,0.01974,0.004909,0.005816
"SUV39H1",11479,"heterochromatin","GO:0000792","cellular component",46,13,0.04859,0.01735,0.005787,0.9233,0.00853,0.04588,0.05145,0.01395,0.02158,0.00463,0.007233
"SUV39H1",11479,"rDNA heterochromatin","GO:0033553","cellular component",46,3,0.04859,0.01735,0.006648,0.9102,0.01087,0.04588,0.05145,0.01395,0.02158,0.004839,0.009134
"TCF3",11633,"nucleus","GO:0005634","cellular component",261,496,0.04859,0.02015,0.003885,0.9647,0.002941,0.04588,0.05145,0.01781,0.02279,0.003562,0.004237
"TCF3",11633,"nucleoplasm","GO:0005654","cellular component",261,386,0.04859,0.02015,0.004221,0.9563,0.005656,0.04588,0.05145,0.01781,0.02279,0.003665,0.004862
"TCF3",11633,"cytoplasm","GO:0005737","cellular component",261,430,0.04859,0.02015,0.004541,0.9494,0.002388,0.04588,0.05145,0.01781,0.02279,0.004335,0.004757
"TCF3",11633,"chromatin","GO:0000785","cellular component",261,40,0.04859,0.02015,0.006924,0.9064,0.006206,0.04588,0.05145,0.01781,0.02279,0.005706,0.008403
"TCP1",11655,"chaperonin-containing T-complex","GO:0005832","cellular component",85,5,0.04859,0.01932,0.003977,0.9617,0.00589,0.04588,0.05145,0.01635,0.02283,0.00343,0.004613
"TERF2",11729,"shelterin complex","GO:0070187","cellular component",84,2,0.04859,0.02126,0.005106,0.9352,0.005034,0.04588,0.05145,0.01769,0.02556,0.004621,0.005641
"TERF2",11729,"chromosome, telomeric region","GO:0000781","cellular component",84,21,0.04859,0.02126,0.005422,0.9293,0.00914,0.04588,0.05145,0.01769,0.02556,0.004448,0.006608
"CCT3",1616,"chaperonin-containing T-complex","GO:0005832","cellular component",84,5,0.04859,0.01695,0.003457,0.9716,0.002404,0.04588,0.05145,0.01489,0.0193,0.003054,0.003914
"CCT3",1616,"microtubule","GO:0005874","cellular component",84,24,0.04859,0.01695,0.009054,0.8854,0.001396,0.04588,0.05145,0.01489,0.0193,0.008704,0.009419
"TSC2",12363,"TSC1-TSC2 complex","GO:0033596","cellular component",39,2,0.04859,0.04543,0.002731,0.9731,0.006966,0.04588,0.05145,0.03098,0.06661,0.001405,0.005306
"UQCRB",12582,"mitochondrial respiratory chain complex III","GO:0005750","cellular component",40,8,0.04859,0.01001,0.004584,0.9483,0.003748,0.04588,0.05145,0.008701,0.01151,0.004247,0.004948
"UQCRC2",12586,"mitochondrion","GO:0005739","cellular component",57,177,0.04859,0.01232,0.005174,0.9337,0.004891,0.04588,0.05145,0.01052,0.01443,0.004674,0.005727
"UQCRC2",12586,"mitochondrial respiratory chain complex III","GO:0005750","cellular component",57,8,0.04859,0.01232,0.006795,0.9079,0.003297,0.04588,0.05145,0.01052,0.01443,0.006124,0.007541
"UQCRC2",12586,"mitochondrial respiratory chain complex IV","GO:0005751","cellular component",57,8,0.04859,0.01232,0.007362,0.9017,0.005089,0.04588,0.05145,0.01052,0.01443,0.00628,0.00863
"UQCRFS1",12587,"mitochondrial respiratory chain complex IV","GO:0005751","cellular component",39,8,0.04859,0.01653,0.005077,0.9358,0.002181,0.04588,0.05145,0.01408,0.01942,0.004874,0.00529
"UQCRFS1",12587,"mitochondrial respiratory chain complex III","GO:0005750","cellular component",39,8,0.04859,0.01653,0.007087,0.9044,0.005094,0.04588,0.05145,0.01408,0.01942,0.006073,0.00827
"UQCRH",12590,"mitochondrion","GO:0005739","cellular component",25,177,0.04859,0.01316,0.006951,0.9103,0.01879,0.04588,0.05145,0.01032,0.01679,0.004328,0.01116
"UQCRH",12590,"mitochondrial respiratory chain complex III","GO:0005750","cellular component",25,8,0.04859,0.01316,0.006947,0.9062,0.002141,0.04588,0.05145,0.01032,0.01679,0.006497,0.007428
"VBP1",12662,"prefoldin complex","GO:0016272","cellular component",35,3,0.04859,0.04997,0.004402,0.951,0.008477,0.04588,0.05145,0.03579,0.06978,0.00362,0.005353
"VDAC2",12672,"mitochondrial outer membrane","GO:0005741","cellular component",105,14,0.04859,0.0362,0.00889,0.8867,0.004136,0.04589,0.05145,0.0294,0.04457,0.007838,0.01008
"TRIM25",12932,"cytosol","GO:0005829","cellular component",411,393,0.04859,0.00456,0.000228,0.9956,0.0005117,0.04588,0.05145,0.002569,0.008093,0.0001285,0.0004046
"TRIM25",12932,"nucleoplasm","GO:0005654","cellular component",411,386,0.04859,0.01787,0.002876,0.9782,0.001507,0.04588,0.05145,0.01654,0.0193,0.002477,0.003338
"TRIM25",12932,"nuclear body","GO:0016604","cellular component",411,50,0.04859,0.01813,0.005116,0.9348,0.007037,0.04588,0.05145,0.01719,0.01913,0.004447,0.005885
"DAP3",2673,"mitochondrial small ribosomal subunit","GO:0005763","cellular component",58,8,0.04859,0.02369,0.00592,0.921,0.008635,0.04588,0.05145,0.01367,0.04104,0.004681,0.007486
"SF3A2",10766,"U2-type precatalytic spliceosome","GO:0071005","cellular component",96,20,0.04859,0.007899,0.003812,0.9667,0.001179,0.04588,0.05145,0.007406,0.008426,0.003651,0.00398
"SF3A2",10766,"U2 snRNP","GO:0005686","cellular component",96,11,0.04859,0.007899,0.003998,0.9619,0.004382,0.04588,0.05145,0.007406,0.008426,0.003577,0.004468
"SF3A2",10766,"catalytic step 2 spliceosome","GO:0071013","cellular component",96,30,0.04859,0.007899,0.004219,0.9554,0.00932,0.04588,0.05145,0.007406,0.008426,0.003408,0.005223
"SF3A2",10766,"U2-type prespliceosome","GO:0071004","cellular component",96,7,0.04859,0.007899,0.004574,0.9486,0.004253,0.04588,0.05145,0.007406,0.008426,0.004196,0.004986
"SF3A2",10766,"spliceosomal complex","GO:0005681","cellular component",96,25,0.04859,0.008219,0.00536,0.9305,0.006428,0.04588,0.05145,0.007207,0.009374,0.004636,0.006196
"ELL",23114,"histone locus body","GO:0035363","cellular component",41,2,0.04859,0.01862,0.00267,0.977,0.004319,0.04588,0.05145,0.01592,0.02177,0.001564,0.004559
"ELL",23114,"transcriptionally active chromatin","GO:0035327","cellular component",41,3,0.04859,0.01862,0.004706,0.9451,0.003759,0.04588,0.05145,0.01592,0.02177,0.004369,0.005069
"NCOA3",7670,"chromatin","GO:0000785","cellular component",84,40,0.04859,0.02637,0.006041,0.9211,0.0134,0.04588,0.05145,0.02148,0.03239,0.004408,0.008279
"SMC1A",11111,"kinetochore","GO:0000776","cellular component",70,16,0.04859,0.02539,0.003946,0.9616,0.007219,0.04588,0.05145,0.01797,0.03588,0.003264,0.00477
"SMC1A",11111,"cohesin complex","GO:0008278","cellular component",70,6,0.04859,0.02539,0.005198,0.9329,0.004066,0.04588,0.05145,0.01797,0.03588,0.004789,0.005643
"SMC1A",11111,"meiotic cohesin complex","GO:0030893","cellular component",70,4,0.04859,0.02539,0.005221,0.9328,0.006488,0.04588,0.05145,0.01797,0.03588,0.00457,0.005964
"STX7",11442,"lysosomal membrane","GO:0005765","cellular component",55,36,0.04859,0.02171,0.004817,0.9425,0.009041,0.04588,0.05145,0.01852,0.02544,0.003998,0.005805
"STX7",11442,"tertiary granule","GO:0070820","cellular component",55,2,0.04859,0.02171,0.006576,0.9109,0.004453,0.04588,0.05145,0.01852,0.02544,0.005765,0.0075
"IKBKG",5961,"mitotic spindle","GO:0072686","cellular component",136,20,0.04859,0.02265,0.006651,0.9104,0.0116,0.04588,0.05145,0.02073,0.02474,0.004719,0.009375
"DYNLL1",15476,"centrosome","GO:0005813","cellular component",100,65,0.04859,0.01242,0.00355,0.9707,0.002317,0.04588,0.05145,0.0107,0.01441,0.003227,0.003905
"DYNLL1",15476,"mitotic spindle","GO:0072686","cellular component",100,20,0.04859,0.01242,0.003549,0.9703,0.003151,0.04588,0.05145,0.0107,0.01441,0.0031,0.004062
"DYNLL1",15476,"cytoplasmic dynein complex","GO:0005868","cellular component",100,8,0.04859,0.01242,0.003936,0.9634,0.003888,0.04588,0.05145,0.0107,0.01441,0.003457,0.004482
"DYNLL1",15476,"kinetochore","GO:0000776","cellular component",100,16,0.04859,0.01242,0.005061,0.936,0.002861,0.04588,0.05145,0.0107,0.01441,0.004789,0.005349
"DYNLL1",15476,"dynein complex","GO:0030286","cellular component",100,7,0.04859,0.01355,0.00691,0.9069,0.01169,0.04588,0.05145,0.009904,0.01853,0.004862,0.00982
"EIF3A",3271,"eukaryotic translation initiation factor 3 complex","GO:0005852","cellular component",81,11,0.04859,0.02312,0.003735,0.9674,0.003258,0.04588,0.05145,0.01856,0.0288,0.00335,0.004165
"EIF3A",3271,"eukaryotic translation initiation factor 3 complex, eIF3m","GO:0071541","cellular component",81,3,0.04859,0.02312,0.005632,0.9241,0.003142,0.04588,0.05145,0.01856,0.0288,0.005245,0.006048
"EIF3A",3271,"multi-eIF complex","GO:0043614","cellular component",81,3,0.04859,0.02312,0.00733,0.902,0.005451,0.04588,0.05145,0.01856,0.0288,0.006181,0.008692
"EIF3B",3280,"eukaryotic translation initiation factor 3 complex","GO:0005852","cellular component",90,11,0.04859,0.02043,0.004002,0.9611,0.006227,0.04588,0.05145,0.01816,0.02299,0.003437,0.00466
"EIF3D",3278,"eukaryotic translation initiation factor 3 complex","GO:0005852","cellular component",94,11,0.04859,0.01895,0.004391,0.9527,0.00761,0.04588,0.05145,0.01592,0.02257,0.003761,0.005128
"EIF3G",3274,"eukaryotic translation initiation factor 3 complex","GO:0005852","cellular component",63,11,0.04859,0.01965,0.004476,0.9506,0.006594,0.04588,0.05145,0.01775,0.02176,0.003906,0.00513
"EIF3I",3272,"eukaryotic translation initiation factor 3 complex","GO:0005852","cellular component",89,11,0.04859,0.01051,0.004115,0.9604,0.002095,0.04588,0.05145,0.009482,0.01165,0.003895,0.004347
"EIF3I",3272,"eukaryotic translation initiation factor 3 complex, eIF3m","GO:0071541","cellular component",89,3,0.04859,0.01051,0.004965,0.9385,0.004271,0.04588,0.05145,0.009482,0.01165,0.004567,0.005398
"EIF3J",3270,"eukaryotic translation initiation factor 3 complex","GO:0005852","cellular component",49,11,0.04859,0.01207,0.003018,0.9761,0.003028,0.04588,0.05145,0.009856,0.01479,0.002464,0.003697
"VAMP8",12647,"azurophil granule membrane","GO:0035577","cellular component",66,3,0.04859,0.02825,0.004357,0.954,0.003919,0.04588,0.05145,0.02235,0.03571,0.004014,0.00473
"VAMP8",12647,"mucin granule","GO:0098594","cellular component",66,2,0.04859,0.02825,0.005361,0.9295,0.004912,0.04588,0.05145,0.02235,0.03571,0.004844,0.005934
"VAMP8",12647,"late endosome membrane","GO:0031902","cellular component",66,7,0.04859,0.02825,0.008165,0.8935,0.003229,0.04588,0.05145,0.02235,0.03571,0.007394,0.009016
"PABPC4",8557,"cytoplasmic stress granule","GO:0010494","cellular component",60,11,0.04859,0.01592,0.007822,0.8969,0.009613,0.04588,0.05145,0.01483,0.0171,0.005844,0.01047
"RAB11A",9760,"recycling endosome","GO:0055037","cellular component",104,16,0.04859,0.02644,0.004656,0.9464,0.00363,0.04588,0.05145,0.02578,0.02713,0.004331,0.005005
"RAB11A",9760,"spindle pole","GO:0000922","cellular component",104,19,0.04859,0.02644,0.004937,0.9421,0.01679,0.04588,0.05145,0.02578,0.02713,0.003307,0.007369
"RAB11A",9760,"multivesicular body","GO:0005771","cellular component",104,4,0.04859,0.02644,0.006501,0.9118,0.007548,0.04588,0.05145,0.02578,0.02713,0.005189,0.008144
"RAB11A",9760,"postsynaptic recycling endosome","GO:0098837","cellular component",104,3,0.04859,0.02644,0.007036,0.9054,0.006602,0.04588,0.05145,0.02578,0.02713,0.005745,0.008618
"FADD",3573,"CD95 death-inducing signaling complex","GO:0031265","cellular component",55,2,0.04859,0.03088,0.004783,0.9428,0.006927,0.04588,0.05145,0.02872,0.03319,0.004166,0.005491
"CCNK",1596,"cyclin K-CDK13 complex","GO:0002945","cellular component",38,2,0.04859,0.02608,0.005502,0.9275,0.007383,0.04588,0.05145,0.02131,0.03191,0.004685,0.006461
"CCNK",1596,"cyclin K-CDK12 complex","GO:0002944","cellular component",38,2,0.04859,0.02608,0.005602,0.9257,0.006832,0.04588,0.05145,0.02131,0.03191,0.004779,0.006566
"CCNK",1596,"cyclin/CDK positive transcription elongation factor complex","GO:0008024","cellular component",38,6,0.04859,0.02608,0.006709,0.9089,0.006251,0.04588,0.05145,0.02131,0.03191,0.005536,0.008131
"DCAF5",20224,"Cul4-RING E3 ubiquitin ligase complex","GO:0080008","cellular component",22,7,0.04859,0.01608,0.00536,0.9299,0.006675,0.04588,0.05145,0.014,0.01846,0.004668,0.006153
"SQSTM1",11280,"extracellular exosome","GO:0070062","cellular component",217,352,0.04859,0.02662,0.0057,0.9242,0.006842,0.04588,0.05145,0.01948,0.03639,0.004827,0.006731
"SQSTM1",11280,"autophagosome","GO:0005776","cellular component",217,9,0.04859,0.02662,0.006777,0.9082,0.004798,0.04588,0.05145,0.01948,0.03639,0.005861,0.007836
"SQSTM1",11280,"amphisome","GO:0044753","cellular component",217,2,0.04859,0.02662,0.007201,0.9031,0.007796,0.04588,0.05145,0.01948,0.03639,0.005674,0.00914
"SQSTM1",11280,"autolysosome","GO:0044754","cellular component",217,5,0.04859,0.02662,0.007552,0.8994,0.006943,0.04588,0.05145,0.01948,0.03639,0.006099,0.009351
"SQSTM1",11280,"aggresome","GO:0016235","cellular component",217,5,0.04859,0.02662,0.008256,0.8926,0.004233,0.04588,0.05145,0.01948,0.03639,0.007267,0.009378
"BUD31",29629,"U2-type catalytic step 2 spliceosome","GO:0071007","cellular component",83,13,0.04859,0.01263,0.004575,0.9484,0.001743,0.04588,0.05145,0.01146,0.01391,0.004414,0.004743
"BUD31",29629,"spliceosomal complex","GO:0005681","cellular component",83,25,0.04859,0.01263,0.004902,0.94,0.005167,0.04588,0.05145,0.01146,0.01391,0.004425,0.00543
"PRPF4B",17346,"catalytic step 2 spliceosome","GO:0071013","cellular component",59,30,0.04859,0.02018,0.004008,0.9627,0.001919,0.04588,0.05145,0.01728,0.02357,0.00379,0.004239
"AP1G2",556,"AP-1 adaptor complex","GO:0030121","cellular component",21,3,0.04859,0.0113,0.00529,0.9316,0.005517,0.04588,0.05145,0.009196,0.01389,0.004708,0.005944
"AP1G2",556,"transport vesicle","GO:0030133","cellular component",21,11,0.04859,0.01249,0.007941,0.8956,0.00566,0.04588,0.05145,0.01045,0.01493,0.006687,0.00943
"MBD2",6917,"chromatin","GO:0000785","cellular component",30,40,0.04859,0.02043,0.005065,0.9362,0.001828,0.04588,0.05145,0.01763,0.02369,0.004893,0.005242
"AP3D1",568,"AP-3 adaptor complex","GO:0030123","cellular component",35,3,0.04859,0.01661,0.003587,0.9677,0.005574,0.04588,0.05145,0.0154,0.01791,0.002893,0.004447
"AP3D1",568,"presynaptic endosome","GO:0098830","cellular component",35,2,0.04859,0.01661,0.004672,0.946,0.008976,0.04588,0.05145,0.0154,0.01791,0.003907,0.005586
"TAF1B",11533,"RNA polymerase transcription factor SL1 complex","GO:0005668","cellular component",24,2,0.04859,0.01445,0.004503,0.9502,0.001135,0.04588,0.05145,0.01349,0.01548,0.004401,0.004607
"TAF1B",11533,"RNA polymerase I core factor complex","GO:0070860","cellular component",24,2,0.04859,0.01445,0.004516,0.9499,0.00173,0.04588,0.05145,0.01349,0.01548,0.004362,0.004676
"RPL14",10305,"cytosolic ribosome","GO:0022626","cellular component",130,48,0.04859,0.02315,0.003415,0.9717,0.002998,0.04588,0.05145,0.01959,0.02735,0.002877,0.004053
"RPL14",10305,"cytosolic large ribosomal subunit","GO:0022625","cellular component",130,34,0.04859,0.02315,0.005056,0.9361,0.003058,0.04588,0.05145,0.01959,0.02735,0.004766,0.005364
"SMC3",2468,"mitotic spindle pole","GO:0097431","cellular component",75,7,0.04859,0.0193,0.006555,0.9154,0.01827,0.04588,0.05145,0.01364,0.0273,0.00418,0.01028
"SMC3",2468,"meiotic cohesin complex","GO:0030893","cellular component",75,4,0.04859,0.0193,0.006344,0.9133,0.004354,0.04588,0.05145,0.01364,0.0273,0.005556,0.007245
"AIFM1",8768,"mitochondrion","GO:0005739","cellular component",77,177,0.04859,0.03582,0.004766,0.9434,0.00693,0.04588,0.05145,0.03565,0.03599,0.004146,0.005479
"AIFM1",8768,"mitochondrial intermembrane space","GO:0005758","cellular component",77,11,0.04859,0.03582,0.008807,0.8874,0.004546,0.04588,0.05145,0.03565,0.03599,0.007656,0.01013
"COX7A2L",2289,"mitochondrial respirasome","GO:0005746","cellular component",19,4,0.04859,0.01678,0.00425,0.9539,0.01009,0.04588,0.05145,0.01037,0.02715,0.00333,0.005424
"EFTUD2",30858,"cytosol","GO:0005829","cellular component",389,393,0.04859,0.01192,0.004428,0.9523,0.003318,0.04588,0.05145,0.01055,0.01348,0.004138,0.00474
"EFTUD2",30858,"nuclear speck","GO:0016607","cellular component",389,57,0.04859,0.01192,0.004721,0.9448,0.002814,0.04588,0.05145,0.01055,0.01348,0.004447,0.005012
"EFTUD2",30858,"nucleus","GO:0005634","cellular component",389,496,0.04859,0.01192,0.004801,0.9426,0.0009786,0.04588,0.05145,0.01055,0.01348,0.004714,0.00489
"EFTUD2",30858,"nucleoplasm","GO:0005654","cellular component",389,386,0.04859,0.01192,0.004862,0.9412,0.000925,0.04588,0.05145,0.01055,0.01348,0.004769,0.004956
"EFTUD2",30858,"membrane","GO:0016020","cellular component",389,326,0.04859,0.01192,0.004911,0.9399,0.002951,0.04588,0.05145,0.01055,0.01348,0.004647,0.00519
"COX5A",2267,"mitochondrial respiratory chain complex IV","GO:0005751","cellular component",36,8,0.04859,0.01004,0.003916,0.964,0.003437,0.04588,0.05145,0.008471,0.01189,0.003547,0.004324
"COX5A",2267,"mitochondrial inner membrane","GO:0005743","cellular component",36,21,0.04859,0.01065,0.006612,0.9117,0.01046,0.04588,0.05145,0.008436,0.01345,0.00497,0.008796
"IL27RA",17290,"receptor complex","GO:0043235","cellular component",17,29,0.04859,0.03615,0.005767,0.9261,0.01459,0.04588,0.05145,0.01877,0.06959,0.00393,0.008463
"PMPCB",9119,"mitochondrion","GO:0005739","cellular component",23,177,0.04859,0.008567,0.006454,0.9126,0.006889,0.04588,0.05145,0.004936,0.01487,0.005322,0.007826
"GMFG",4374,"actin cortical patch","GO:0030479","cellular component",4,6,0.04859,0.007216,0.005124,0.936,0.01536,0.04588,0.05145,0.005959,0.008738,0.003512,0.007475
"ATP5MF",848,"mitochondrial proton-transporting ATP synthase complex","GO:0005753","cellular component",29,10,0.04859,0.008254,0.004269,0.9563,0.003213,0.04588,0.05145,0.007055,0.009656,0.003983,0.004576
"ATP5MF",848,"mitochondrion","GO:0005739","cellular component",29,177,0.04859,0.009481,0.007231,0.9031,0.01021,0.04588,0.05145,0.007042,0.01277,0.005307,0.009852
"SEC22B",10700,"endoplasmic reticulum-Golgi intermediate compartment","GO:0005793","cellular component",44,12,0.04859,0.01039,0.004304,0.9546,0.004853,0.04588,0.05145,0.01007,0.01072,0.003846,0.004817
