"hgnc_symbol","hgnc_id","go_name","go_id","go_domain","ncon_gene","ncon_go","global_padj","gene_padj","pval","sim","sem_sim","cilow_global_padj","ciupp_global_padj","cilow_gene_padj","ciupp_gene_padj","cilow_pval","ciupp_pval"
"BUD31",29629,"nuclear receptor binding","GO:0016922","molecular function",83,17,0.04859,0.0147,0.008168,0.8933,0.00554,0.04588,0.05145,0.01242,0.01741,0.006897,0.009672
"PRPF4B",17346,"RNA binding","GO:0003723","molecular function",59,322,0.04859,0.02018,0.00678,0.9084,0.005423,0.04588,0.05145,0.01728,0.02357,0.005778,0.007955
"AP1G2",556,"clathrin adaptor activity","GO:0035615","molecular function",21,6,0.04859,0.0113,0.00483,0.9419,0.003932,0.04588,0.05145,0.009196,0.01389,0.00446,0.005231
"AP1G2",556,"cargo adaptor activity","GO:0140312","molecular function",21,5,0.04859,0.0113,0.00504,0.9371,0.009554,0.04588,0.05145,0.009196,0.01389,0.004137,0.00614
"MBD2",6917,"nucleosomal DNA binding","GO:0031492","molecular function",30,9,0.04859,0.02043,0.00498,0.9382,0.00735,0.04588,0.05145,0.01763,0.02369,0.00431,0.005756
"MBD2",6917,"C2H2 zinc finger domain binding","GO:0070742","molecular function",30,2,0.04859,0.02043,0.006262,0.915,0.005395,0.04588,0.05145,0.01763,0.02369,0.005367,0.007305
"ATP6V0E1",863,"proton-transporting ATPase activity, rotational mechanism","GO:0046961","molecular function",25,9,0.04859,0.01288,0.005019,0.938,0.008963,0.04588,0.05145,0.009675,0.01714,0.004145,0.006079
"RPL14",10305,"structural constituent of ribosome","GO:0003735","molecular function",130,64,0.04859,0.02315,0.006336,0.9158,0.009639,0.04588,0.05145,0.01959,0.02735,0.004973,0.008073
"SMC3",2468,"beta-tubulin binding","GO:0048487","molecular function",75,6,0.04859,0.0193,0.00662,0.913,0.01413,0.04588,0.05145,0.01364,0.0273,0.004622,0.009481
"NEMF",10663,"ribosomal large subunit binding","GO:0043023","molecular function",16,6,0.04859,0.01329,0.006087,0.919,0.008789,0.04588,0.05145,0.01032,0.01711,0.004911,0.007544
"NEMF",10663,"tRNA binding","GO:0000049","molecular function",16,10,0.04859,0.01329,0.008181,0.8932,0.005745,0.04588,0.05145,0.01032,0.01711,0.006869,0.009744
"DDX21",2744,"snoRNA binding","GO:0030515","molecular function",116,7,0.04859,0.02522,0.005583,0.9247,0.002487,0.04588,0.05145,0.02216,0.02869,0.005288,0.005895
"DDX21",2744,"7SK snRNA binding","GO:0097322","molecular function",116,2,0.04859,0.02522,0.006422,0.9132,0.008765,0.04588,0.05145,0.02216,0.02869,0.004985,0.008273
"VAMP3",12644,"syntaxin-1 binding","GO:0017075","molecular function",51,2,0.04859,0.02409,0.00464,0.947,0.004034,0.04588,0.05145,0.01722,0.0337,0.004277,0.005034
"VAMP3",12644,"syntaxin binding","GO:0019905","molecular function",51,8,0.04859,0.02409,0.007677,0.8983,0.008412,0.04588,0.05145,0.01722,0.0337,0.005937,0.009928
"EFTUD2",30858,"RNA binding","GO:0003723","molecular function",389,322,0.04859,0.01192,0.003009,0.9773,0.001084,0.04588,0.05145,0.01055,0.01348,0.002738,0.003306
"EFTUD2",30858,"protein binding","GO:0005515","molecular function",389,1436,0.04859,0.01192,0.005414,0.9286,0.005409,0.04588,0.05145,0.01055,0.01348,0.004828,0.006071
"EFTUD2",30858,"GTPase activity","GO:0003924","molecular function",389,28,0.04859,0.01192,0.005522,0.9267,0.005798,0.04588,0.05145,0.01055,0.01348,0.004872,0.00626
"PLAA",9043,"ubiquitin binding","GO:0043130","molecular function",17,12,0.04859,0.02972,0.005439,0.9313,0.01318,0.04588,0.05145,0.02127,0.04152,0.00396,0.007468
"STX8",11443,"SNARE binding","GO:0000149","molecular function",38,9,0.04859,0.01785,0.004302,0.9559,0.001151,0.04588,0.05145,0.01506,0.02116,0.004196,0.004411
"STX8",11443,"syntaxin binding","GO:0019905","molecular function",38,8,0.04859,0.01785,0.006062,0.917,0.002127,0.04588,0.05145,0.01506,0.02116,0.005712,0.006433
"STX8",11443,"SNAP receptor activity","GO:0005484","molecular function",38,10,0.04859,0.01785,0.006147,0.9169,0.007285,0.04588,0.05145,0.01506,0.02116,0.005057,0.007471
"PIGB",8959,"mannosyltransferase activity","GO:0000030","molecular function",7,15,0.04859,0.01192,0.005057,0.939,0.01272,0.04588,0.05145,0.01037,0.01371,0.003771,0.006783
"PSMF1",9571,"proteasome binding","GO:0070628","molecular function",54,2,0.04859,0.02105,0.004727,0.944,0.01119,0.04588,0.05145,0.01901,0.02332,0.003707,0.006027
"BAG3",939,"chaperone binding","GO:0051087","molecular function",118,10,0.04859,0.03903,0.006142,0.9171,0.006614,0.04588,0.05145,0.03692,0.04127,0.005165,0.007303
"ATP5MF",848,"proton-transporting ATP synthase activity, rotational mechanism","GO:0046933","molecular function",29,10,0.04859,0.008254,0.004833,0.9416,0.006412,0.04588,0.05145,0.007055,0.009656,0.004246,0.005502
"SEC22B",10700,"SNAP receptor activity","GO:0005484","molecular function",44,10,0.04859,0.01039,0.004581,0.9465,0.01027,0.04588,0.05145,0.01007,0.01072,0.003634,0.005774
"GTF2IRD1",4661,"DNA-binding transcription repressor activity, RNA polymerase II-specific","GO:0001227","molecular function",16,18,0.04859,0.02223,0.006323,0.9161,0.01347,0.04588,0.05145,0.01605,0.0308,0.004366,0.009156
"NCOR2",7673,"histone deacetylase binding","GO:0042826","molecular function",58,14,0.04859,0.03099,0.006199,0.9149,0.00171,0.04588,0.05145,0.0288,0.03334,0.005886,0.006528
"NCOR2",7673,"nuclear receptor binding","GO:0016922","molecular function",58,17,0.04859,0.03099,0.007147,0.9038,0.004368,0.04588,0.05145,0.0288,0.03334,0.006245,0.008181
"NCOR2",7673,"transcription corepressor activity","GO:0003714","molecular function",58,16,0.04859,0.03099,0.007614,0.8992,0.00469,0.04588,0.05145,0.0288,0.03334,0.006604,0.008779
"EIF5B",30793,"translation initiation factor activity","GO:0003743","molecular function",73,18,0.04859,0.02418,0.006046,0.9173,0.002226,0.04588,0.05145,0.02259,0.02589,0.005698,0.006415
"PHF14",22203,"histone binding","GO:0042393","molecular function",17,22,0.04859,0.02244,0.005172,0.9341,0.008964,0.04588,0.05145,0.01837,0.02741,0.004308,0.00621
"PHF14",22203,"histone acetyltransferase activity (H3-K23 specific)","GO:0043994","molecular function",17,3,0.04859,0.02244,0.008078,0.8942,0.003684,0.04588,0.05145,0.01837,0.02741,0.007236,0.009019
"CLINT1",23186,"clathrin binding","GO:0030276","molecular function",47,8,0.04859,0.03449,0.003413,0.9722,0.002302,0.04588,0.05145,0.02956,0.04024,0.002968,0.003925
"UBE3C",16803,"ubiquitin protein ligase activity","GO:0061630","molecular function",23,24,0.04859,0.00733,0.003612,0.97,0.001492,0.04588,0.05145,0.006212,0.008649,0.003405,0.003831
"KMT2B",15840,"unmethylated CpG binding","GO:0045322","molecular function",33,3,0.04859,0.0126,0.004756,0.9437,0.003417,0.04588,0.05145,0.01146,0.01386,0.004448,0.005084
"KMT2B",15840,"histone methyltransferase activity (H3-K4 specific)","GO:0042800","molecular function",33,5,0.04859,0.01282,0.006245,0.9176,0.01351,0.04588,0.05145,0.01139,0.01444,0.004417,0.00883
"EIF4A3",18683,"poly(A) binding","GO:0008143","molecular function",182,5,0.04859,0.03293,0.007483,0.9007,0.004105,0.04588,0.05145,0.02961,0.03662,0.006605,0.008478
"TBC1D5",19166,"AP-2 adaptor complex binding","GO:0035612","molecular function",20,2,0.04859,0.02258,0.002436,0.9479,0.02694,0.04588,0.05145,0.00696,0.07329,0.0003933,0.01509
"TBC1D5",19166,"retromer complex binding","GO:1905394","molecular function",20,3,0.04859,0.02693,0.003041,0.9629,0.01175,0.04588,0.05145,0.01165,0.06224,0.001386,0.006675
"TOMM20",20947,"unfolded protein binding","GO:0051082","molecular function",53,19,0.04859,0.01948,0.006353,0.9129,0.0001397,0.04588,0.05145,0.01397,0.02716,0.006325,0.006381
"ATP2C2",29103,"P-type proton-exporting transporter activity","GO:0008553","molecular function",20,6,0.04859,0.02773,0.007287,0.9023,0.007829,0.04588,0.05145,0.01286,0.05979,0.005747,0.009239
"MAFB",6408,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO:0000978","molecular function",25,62,0.04859,0.01727,0.006595,0.9105,0.006566,0.04588,0.05145,0.01467,0.02034,0.005435,0.008003
"MAFB",6408,"DNA-binding transcription factor activity, RNA polymerase II-specific","GO:0000981","molecular function",25,43,0.04859,0.01727,0.007058,0.9048,0.007674,0.04588,0.05145,0.01467,0.02034,0.005583,0.008922
"RBX1",9928,"ubiquitin protein ligase activity","GO:0061630","molecular function",115,24,0.04859,0.0112,0.004448,0.9498,0.009802,0.04588,0.05145,0.01065,0.01178,0.00358,0.005528
"RBX1",9928,"cullin family protein binding","GO:0097602","molecular function",115,2,0.04859,0.0112,0.006461,0.9123,0.006036,0.04588,0.05145,0.01065,0.01178,0.005442,0.00767
"RBX1",9928,"transcription factor binding","GO:0008134","molecular function",115,27,0.04859,0.0112,0.006566,0.9122,0.01018,0.04588,0.05145,0.01065,0.01178,0.004984,0.008651
"RBX1",9928,"ubiquitin-protein transferase activity","GO:0004842","molecular function",115,21,0.04859,0.0112,0.006667,0.9094,0.00152,0.04588,0.05145,0.01065,0.01178,0.006346,0.007004
"RBX1",9928,"ubiquitin-ubiquitin ligase activity","GO:0034450","molecular function",115,5,0.04859,0.0112,0.00673,0.909,0.005713,0.04588,0.05145,0.01065,0.01178,0.005693,0.007955
"TANK",11562,"thiol-dependent deubiquitinase","GO:0004843","molecular function",57,12,0.04859,0.02146,0.007565,0.8997,0.003171,0.04588,0.05145,0.02072,0.02222,0.006861,0.008342
"UBA2",30661,"SUMO activating enzyme activity","GO:0019948","molecular function",33,3,0.04859,0.03086,0.006866,0.9072,0.009471,0.04588,0.05145,0.0264,0.03608,0.005179,0.009101
"HUWE1",30892,"ubiquitin protein ligase activity","GO:0061630","molecular function",198,24,0.04859,0.0255,0.007941,0.8956,0.00577,0.04588,0.05145,0.02354,0.02761,0.006667,0.009457
"HUWE1",30892,"protein binding","GO:0005515","molecular function",198,1436,0.04859,0.0255,0.009017,0.8857,0.002623,0.04588,0.05145,0.02354,0.02761,0.008358,0.009727
"ARPC5",708,"actin filament binding","GO:0051015","molecular function",46,20,0.04859,0.01254,0.002254,0.9821,0.002444,0.04588,0.05145,0.01197,0.01313,0.00147,0.003457
"ARPC5",708,"structural constituent of cytoskeleton","GO:0005200","molecular function",46,12,0.04859,0.01361,0.006381,0.9135,0.006634,0.04588,0.05145,0.01107,0.01674,0.005299,0.007683
"ARPC3",706,"actin filament binding","GO:0051015","molecular function",56,20,0.04859,0.0106,0.003783,0.9619,0.009918,0.04588,0.05145,0.009777,0.01148,0.002819,0.005076
"ARPC3",706,"structural constituent of cytoskeleton","GO:0005200","molecular function",56,12,0.04859,0.0106,0.004931,0.9393,0.002228,0.04588,0.05145,0.009777,0.01148,0.004726,0.005146
"ACTR3",170,"actin filament binding","GO:0051015","molecular function",67,20,0.04859,0.01999,0.004221,0.9581,0.0009254,0.04588,0.05145,0.01548,0.02582,0.004134,0.00431
"ACTR2",169,"actin filament binding","GO:0051015","molecular function",91,20,0.04859,0.02574,0.004657,0.9464,0.003304,0.04588,0.05145,0.01966,0.03371,0.004348,0.004988
"RAD50",9816,"double-stranded telomeric DNA binding","GO:0003691","molecular function",78,4,0.04859,0.02819,0.005636,0.9238,0.003258,0.04588,0.05145,0.02628,0.03024,0.005195,0.006114
"RAD50",9816,"DNA binding","GO:0003677","molecular function",78,47,0.04859,0.02819,0.006941,0.9078,0.0117,0.04588,0.05145,0.02628,0.03024,0.005038,0.009562
"ABI2",24011,"SH3 domain binding","GO:0017124","molecular function",64,8,0.04859,0.0249,0.007082,0.9053,0.008964,0.04588,0.05145,0.02161,0.0287,0.005464,0.00918
"SORBS3",30907,"vinculin binding","GO:0017166","molecular function",45,4,0.04859,0.01465,0.005648,0.9257,0.007939,0.04588,0.05145,0.01284,0.01672,0.004609,0.006922
"RBM7",9904,"pre-mRNA intronic binding","GO:0097157","molecular function",24,4,0.04859,0.02195,0.007387,0.9024,0.01279,0.04588,0.05145,0.01789,0.02693,0.005144,0.01061
"RBM7",9904,"snRNA binding","GO:0017069","molecular function",24,16,0.04859,0.02195,0.008221,0.8931,0.002252,0.04588,0.05145,0.01789,0.02693,0.007641,0.008845
"ALYREF",19071,"C5-methylcytidine-containing RNA binding","GO:0062153","molecular function",131,3,0.04859,0.02618,0.005331,0.9314,0.007402,0.04588,0.05145,0.0224,0.0306,0.004508,0.006304
"ALG3",23056,"dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity","GO:0052925","molecular function",10,2,0.04859,0.01427,0.004759,0.9436,0.00627,0.04588,0.05145,0.01317,0.01546,0.004213,0.005377
"ALG3",23056,"alpha-1,3-mannosyltransferase activity","GO:0000033","molecular function",10,3,0.04859,0.01427,0.005174,0.9337,0.006796,0.04588,0.05145,0.01317,0.01546,0.004493,0.005959
"BET1",14562,"SNAP receptor activity","GO:0005484","molecular function",67,10,0.04859,0.009614,0.004536,0.9493,0.001145,0.04588,0.05145,0.008981,0.01029,0.004431,0.004643
"EIF1B",30792,"RNA binding","GO:0003723","molecular function",73,322,0.04859,0.01837,0.005476,0.9278,0.006947,0.04588,0.05145,0.01381,0.02443,0.004724,0.006348
"EIF1B",30792,"protein binding","GO:0005515","molecular function",73,1436,0.04859,0.01837,0.007344,0.9021,0.00971,0.04588,0.05145,0.01381,0.02443,0.005517,0.009776
"SF3A1",10765,"RNA binding","GO:0003723","molecular function",114,322,0.04859,0.01035,0.006273,0.9161,0.0107,0.04588,0.05145,0.008942,0.01198,0.004648,0.008465
"DNAJA2",14884,"chaperone binding","GO:0051087","molecular function",44,10,0.04859,0.01115,0.004509,0.9492,0.007388,0.04588,0.05145,0.01043,0.01193,0.003839,0.005296
"DNAJA2",14884,"unfolded protein binding","GO:0051082","molecular function",44,19,0.04859,0.01115,0.004638,0.9469,0.004386,0.04588,0.05145,0.01043,0.01193,0.004252,0.00506
"TCIRG1",11647,"proton-transporting ATPase activity, rotational mechanism","GO:0046961","molecular function",31,9,0.04859,0.01755,0.005593,0.926,0.006784,0.04588,0.05145,0.0138,0.02231,0.004761,0.006571
"TNIP1",16903,"mitogen-activated protein kinase binding","GO:0051019","molecular function",42,7,0.04859,0.03182,0.007031,0.9059,0.009147,0.04588,0.05145,0.02778,0.03644,0.005389,0.009174
"TUBGCP3",18598,"microtubule minus-end binding","GO:0051011","molecular function",62,4,0.04859,0.01424,0.004421,0.9525,0.0025,0.04588,0.05145,0.01305,0.01554,0.0042,0.004653
"TUBGCP3",18598,"gamma-tubulin binding","GO:0043015","molecular function",62,5,0.04859,0.01424,0.006699,0.9092,0.004711,0.04588,0.05145,0.01305,0.01554,0.005814,0.00772
"ACAA2",83,"acetyl-CoA C-acetyltransferase activity","GO:0003985","molecular function",63,3,0.04859,0.02465,0.006259,0.9159,0.008923,0.04588,0.05145,0.01397,0.0435,0.004966,0.007889
"ATP5PD",845,"proton-transporting ATP synthase activity, rotational mechanism","GO:0046933","molecular function",46,10,0.04859,0.007875,0.004923,0.9395,0.01059,0.04588,0.05145,0.007175,0.008644,0.003947,0.006141
"UBE2E3",12479,"ubiquitin-protein transferase activity","GO:0004842","molecular function",43,21,0.04859,0.006154,0.00279,0.9773,0.003533,0.04588,0.05145,0.005433,0.00697,0.002028,0.003838
"UBE2E3",12479,"ubiquitin conjugating enzyme activity","GO:0061631","molecular function",43,12,0.04859,0.006154,0.004335,0.9548,0.002552,0.04588,0.05145,0.005433,0.00697,0.004121,0.00456
"NXF1",8071,"protein binding","GO:0005515","molecular function",216,1436,0.04859,0.006327,0.003143,0.9734,0.003849,0.04588,0.05145,0.006183,0.006475,0.002277,0.004339
"NXF1",8071,"RNA binding","GO:0003723","molecular function",216,322,0.04859,0.006581,0.004936,0.9391,0.004794,0.04588,0.05145,0.00599,0.00723,0.004493,0.005422
"VTI1B",17793,"SNAP receptor activity","GO:0005484","molecular function",36,10,0.04859,0.01763,0.005211,0.9327,0.00469,0.04588,0.05145,0.01407,0.0221,0.00476,0.005705
"VTI1B",17793,"SNARE binding","GO:0000149","molecular function",36,9,0.04859,0.01763,0.005393,0.9314,0.01146,0.04588,0.05145,0.01407,0.0221,0.004128,0.007047
"NCOA2",7669,"nuclear receptor coactivator activity","GO:0030374","molecular function",40,8,0.04859,0.04133,0.008567,0.8897,0.003334,0.04588,0.05145,0.03612,0.04729,0.007729,0.009496
"RPP30",17688,"ribonuclease P RNA binding","GO:0033204","molecular function",34,2,0.04859,0.02074,0.004529,0.949,0.01042,0.04588,0.05145,0.01117,0.03849,0.003651,0.005619
"CCT7",1622,"unfolded protein binding","GO:0051082","molecular function",73,19,0.04859,0.01629,0.004987,0.9389,0.01029,0.04588,0.05145,0.01429,0.01858,0.004006,0.006208
"PAIP1",16945,"translation activator activity","GO:0008494","molecular function",16,2,0.04859,0.01856,0.006641,0.9109,0.009605,0.04588,0.05145,0.01249,0.02758,0.005054,0.008725
"TXNIP",16952,"ubiquitin protein ligase binding","GO:0031625","molecular function",42,52,0.04859,0.01935,0.002764,0.9583,0.0134,0.04588,0.05145,0.006512,0.05751,0.0009303,0.008215
"ATP5MG",14247,"proton-transporting ATP synthase activity, rotational mechanism","GO:0046933","molecular function",35,10,0.04859,0.007461,0.00533,0.9302,0.004383,0.04588,0.05145,0.006799,0.008189,0.004856,0.005849
"IQGAP2",6111,"calmodulin binding","GO:0005516","molecular function",30,7,0.04859,0.02041,0.004846,0.9416,0.005896,0.04588,0.05145,0.01495,0.02786,0.004317,0.005441
"IQGAP2",6111,"actin filament binding","GO:0051015","molecular function",30,20,0.04859,0.02041,0.004931,0.9402,0.009848,0.04588,0.05145,0.01495,0.02786,0.004016,0.006056
"IQGAP2",6111,"Arp2/3 complex binding","GO:0071933","molecular function",30,3,0.04859,0.02041,0.00511,0.9358,0.0119,0.04588,0.05145,0.01495,0.02786,0.003952,0.006608
"MTHFD2",7434,"methylenetetrahydrofolate dehydrogenase (NADP+) activity","GO:0004488","molecular function",20,3,0.04859,0.02175,0.004704,0.9436,0.009432,0.04588,0.05145,0.01699,0.02783,0.003823,0.005788
"SEC24A",10703,"SNARE binding","GO:0000149","molecular function",27,9,0.04859,0.0136,0.007063,0.9052,0.001663,0.04588,0.05145,0.01075,0.01721,0.006736,0.007407
"SEC61B",16993,"ribosome binding","GO:0043022","molecular function",102,14,0.04859,0.03255,0.00583,0.9256,0.01714,0.04588,0.05145,0.01945,0.05447,0.003721,0.009137
"CLP1",16999,"polydeoxyribonucleotide kinase activity","GO:0051733","molecular function",69,4,0.04859,0.0345,0.008955,0.8861,0.005125,0.04588,0.05145,0.03279,0.03631,0.007654,0.01048
"COPS6",21749,"protein binding","GO:0005515","molecular function",88,1436,0.04859,0.01015,0.006194,0.9186,0.01374,0.04588,0.05145,0.009012,0.01143,0.004375,0.008768
"WWP1",17004,"ubiquitin protein ligase activity","GO:0061630","molecular function",61,24,0.04859,0.01836,0.007039,0.9052,0.008225,0.04588,0.05145,0.01779,0.01895,0.005496,0.009016
"WDR5",12757,"histone binding","GO:0042393","molecular function",93,22,0.04859,0.015,0.005463,0.9278,0.006224,0.04588,0.05145,0.01285,0.0175,0.004778,0.006246
"WDR5",12757,"histone methyltransferase activity (H3-K4 specific)","GO:0042800","molecular function",93,5,0.04859,0.01514,0.00784,0.8968,0.004928,0.04588,0.05145,0.01277,0.01795,0.006728,0.009136
"CDC37",1735,"scaffold protein binding","GO:0097110","molecular function",107,14,0.04859,0.01884,0.004156,0.9561,0.00857,0.04588,0.05145,0.01838,0.0193,0.003301,0.005232
"CDC37",1735,"kinase binding","GO:0019900","molecular function",107,16,0.04859,0.01884,0.006236,0.9161,0.007877,0.04588,0.05145,0.01838,0.0193,0.00507,0.007669
"WDR45",28912,"phosphatidylinositol phosphate binding","GO:1901981","molecular function",19,7,0.04859,0.03524,0.005435,0.9294,0.007301,0.04588,0.05145,0.02613,0.04753,0.004581,0.006449
"EXOC3",30378,"SNARE binding","GO:0000149","molecular function",21,9,0.04859,0.01614,0.002689,0.9789,0.002475,0.04588,0.05145,0.01187,0.02193,0.001978,0.003655
"GABARAP",4067,"protein binding","GO:0005515","molecular function",151,1436,0.04859,0.02904,0.005312,0.9307,0.004668,0.04588,0.05145,0.02748,0.03069,0.004823,0.00585
"GABARAP",4067,"ubiquitin protein ligase binding","GO:0031625","molecular function",151,52,0.04859,0.02904,0.005606,0.9246,0.003775,0.04588,0.05145,0.02748,0.03069,0.005134,0.006121
"SACM1L",17059,"phosphatidylinositol-4-phosphate phosphatase activity","GO:0043812","molecular function",26,4,0.04859,0.01985,0.007157,0.905,0.01222,0.04588,0.05145,0.01504,0.02619,0.005071,0.0101
"MAPRE1",6890,"microtubule plus-end binding","GO:0051010","molecular function",80,2,0.04859,0.02611,0.003527,0.9713,0.001432,0.04588,0.05145,0.02304,0.02958,0.003291,0.003779
"ARHGAP26",17073,"phospholipid binding","GO:0005543","molecular function",6,14,0.04859,0.01545,0.007521,0.8998,0.007639,0.04588,0.05145,0.008635,0.02766,0.005943,0.009516
"TAB2",17075,"K63-linked polyubiquitin modification-dependent protein binding","GO:0070530","molecular function",38,5,0.04859,0.03843,0.00568,0.9283,0.01731,0.04588,0.05145,0.02234,0.06612,0.003655,0.008827
"RTF1",28996,"single-stranded DNA binding","GO:0003697","molecular function",26,17,0.04859,0.01452,0.006169,0.9174,0.01026,0.04588,0.05145,0.01095,0.01927,0.004611,0.008254
"RTF1",28996,"RNA polymerase II C-terminal domain phosphoserine binding","GO:1990269","molecular function",26,4,0.04859,0.01452,0.006729,0.9096,0.008637,0.04588,0.05145,0.01095,0.01927,0.005309,0.008529
"ABRAXAS2",28975,"polyubiquitin modification-dependent protein binding","GO:0031593","molecular function",38,11,0.04859,0.03153,0.00793,0.8956,0.008264,0.04588,0.05145,0.02622,0.03792,0.006161,0.01021
"AP4E1",573,"cargo adaptor activity","GO:0140312","molecular function",28,5,0.04859,0.01256,0.005426,0.9309,0.01151,0.04588,0.05145,0.008021,0.01967,0.004114,0.007156
"SF3B3",10770,"U2 snRNA binding","GO:0030620","molecular function",120,2,0.04859,0.01189,0.004504,0.9501,0.004143,0.04588,0.05145,0.01064,0.01328,0.004142,0.004898
"CAPN7",1484,"MIT domain binding","GO:0090541","molecular function",12,3,0.04859,0.04174,0.006853,0.9072,0.005704,0.04588,0.05145,0.02292,0.07601,0.005744,0.008176
"ATP6V0A2",18481,"proton-transporting ATPase activity, rotational mechanism","GO:0046961","molecular function",32,9,0.04859,0.01447,0.004395,0.9531,0.004109,0.04588,0.05145,0.01344,0.01559,0.004031,0.004791
"WBP2",12738,"transcription coactivator activity","GO:0003713","molecular function",50,30,0.04859,0.01911,0.005389,0.9292,0.006545,0.04588,0.05145,0.01567,0.02331,0.004718,0.006155
"WBP2",12738,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO:0000978","molecular function",50,62,0.04859,0.01911,0.006124,0.917,0.006524,0.04588,0.05145,0.01567,0.02331,0.005073,0.007393
"WBP2",12738,"estrogen receptor binding","GO:0030331","molecular function",50,7,0.04859,0.01911,0.00772,0.898,0.00418,0.04588,0.05145,0.01567,0.02331,0.006804,0.00876
"PDSS1",17759,"all-trans-decaprenyl-diphosphate synthase activity","GO:0097269","molecular function",8,2,0.04859,0.01398,0.005682,0.9254,0.008494,0.04588,0.05145,0.01024,0.0191,0.004556,0.007086
"PDSS1",17759,"trans-hexaprenyltranstransferase activity","GO:0000010","molecular function",8,2,0.04859,0.01398,0.005699,0.9251,0.008519,0.04588,0.05145,0.01024,0.0191,0.004568,0.007111
"LSM4",17259,"U6 snRNA binding","GO:0017070","molecular function",83,3,0.04859,0.0193,0.006825,0.9079,0.00756,0.04588,0.05145,0.01609,0.02316,0.005443,0.008559
"RPL36",13631,"structural constituent of ribosome","GO:0003735","molecular function",110,64,0.04859,0.01286,0.005585,0.9275,0.01062,0.04588,0.05145,0.01028,0.0161,0.004314,0.007231
"RNF19A",13432,"ubiquitin conjugating enzyme binding","GO:0031624","molecular function",21,4,0.04859,0.01397,0.005615,0.9246,0.004661,0.04588,0.05145,0.008616,0.02264,0.005076,0.006211
"VIRMA",24500,"protein binding","GO:0005515","molecular function",479,1436,0.04859,0.00679,0.001611,0.986,0.002278,0.04588,0.05145,0.004682,0.009846,0.0008771,0.002958
"VIRMA",24500,"RNA binding","GO:0003723","molecular function",479,322,0.04859,0.008194,0.005285,0.932,0.00705,0.04588,0.05145,0.007196,0.009331,0.004529,0.006168
"KIFBP",23419,"kinesin binding","GO:0019894","molecular function",15,5,0.04859,0.02069,0.005404,0.932,0.01267,0.04588,0.05145,0.01606,0.02666,0.003956,0.00738
"NARF",29916,"lamin binding","GO:0005521","molecular function",7,2,0.04859,0.01047,0.002094,0.9819,0.004037,0.04588,0.05145,0.006314,0.01736,0.001263,0.003472
"TRMT2A",24974,"RNA binding","GO:0003723","molecular function",14,322,0.04859,0.00885,0.005325,0.931,0.006776,0.04588,0.05145,0.005746,0.01363,0.004572,0.006201
"KLHL20",25056,"ubiquitin-protein transferase activity","GO:0004842","molecular function",37,21,0.04859,0.02003,0.004086,0.9595,0.005318,0.04588,0.05145,0.01499,0.02676,0.003535,0.004723
"EIF3K",24656,"translation initiation factor activity","GO:0003743","molecular function",78,18,0.04859,0.01577,0.005089,0.9358,0.004312,0.04588,0.05145,0.01437,0.0173,0.004675,0.005539
"DBNL",2696,"actin filament binding","GO:0051015","molecular function",27,20,0.04859,0.03373,0.004329,0.955,0.002596,0.04588,0.05145,0.02314,0.04918,0.004104,0.004567
"HIPK2",14402,"SMAD binding","GO:0046332","molecular function",46,6,0.04859,0.04535,0.003773,0.9664,0.003615,0.04588,0.05145,0.04209,0.04887,0.003259,0.004367
"SETD2",18420,"histone-lysine N-methyltransferase activity","GO:0018024","molecular function",26,11,0.04859,0.04183,0.006005,0.9211,0.01348,0.04588,0.05145,0.02186,0.08006,0.004227,0.00853
"SSU72",25016,"RNA polymerase II CTD heptapeptide repeat phosphatase activity","GO:0008420","molecular function",31,2,0.04859,0.01664,0.005526,0.9271,0.008438,0.04588,0.05145,0.01146,0.02416,0.004616,0.006616
"BLNK",14211,"protein tyrosine kinase binding","GO:1990782","molecular function",50,4,0.04859,0.02501,0.003379,0.9719,0.003558,0.04588,0.05145,0.02216,0.02824,0.002769,0.004124
"BLNK",14211,"SH2 domain binding","GO:0042169","molecular function",50,7,0.04859,0.02501,0.004458,0.9505,0.0088,0.04588,0.05145,0.02216,0.02824,0.00371,0.005357
"BLNK",14211,"phospholipase binding","GO:0043274","molecular function",50,6,0.04859,0.02501,0.004819,0.9421,0.006151,0.04588,0.05145,0.02216,0.02824,0.004278,0.005428
"RBM15B",24303,"nucleic acid binding","GO:0003676","molecular function",22,12,0.04859,0.02784,0.005844,0.9234,0.01173,0.04588,0.05145,0.02615,0.02964,0.004301,0.00794
"SEC61A1",18276,"ribosome binding","GO:0043022","molecular function",88,14,0.04859,0.01912,0.006272,0.9168,0.01231,0.04588,0.05145,0.01761,0.02075,0.004541,0.008664
"CXXC1",24343,"unmethylated CpG binding","GO:0045322","molecular function",37,3,0.04859,0.02693,0.008363,0.8916,0.002653,0.04588,0.05145,0.02372,0.03056,0.007746,0.00903
"NT5C",17144,"5'-nucleotidase activity","GO:0008253","molecular function",32,6,0.04859,0.03778,0.007689,0.8981,0.004931,0.04588,0.05145,0.02503,0.05704,0.006607,0.008948
