"hgnc_symbol","hgnc_id","go_name","go_id","go_domain","ncon_gene","ncon_go","global_padj","gene_padj","pval","sim","sem_sim","cilow_global_padj","ciupp_global_padj","cilow_gene_padj","ciupp_gene_padj","cilow_pval","ciupp_pval"
"SEC22B",10700,"vesicle fusion with Golgi apparatus","GO:0048280","biological process",44,11,0.04859,0.01083,0.00644,0.9119,0.0008542,0.04588,0.05145,0.01032,0.01137,0.006266,0.006619
"NUP93",28958,"protein import into nucleus","GO:0006606","biological process",61,16,0.04859,0.03442,0.006071,0.919,0.009413,0.04588,0.05145,0.02965,0.03996,0.004805,0.007671
"UBE3C",16803,"protein polyubiquitination","GO:0000209","biological process",23,28,0.04859,0.00733,0.004459,0.9516,0.002516,0.04588,0.05145,0.006212,0.008649,0.004246,0.004682
"UBE3C",16803,"ubiquitin-dependent protein catabolic process","GO:0006511","biological process",23,27,0.04859,0.007416,0.005562,0.9267,0.007743,0.04588,0.05145,0.006152,0.008941,0.004614,0.006705
"HERPUD1",13744,"ubiquitin-dependent protein catabolic process","GO:0006511","biological process",29,27,0.04859,0.03714,0.00624,0.9176,0.01405,0.04588,0.05145,0.02114,0.06523,0.004233,0.009199
"KMT2B",15840,"histone H3-K4 monomethylation","GO:0097692","biological process",33,2,0.04859,0.0126,0.00452,0.9501,0.004039,0.04588,0.05145,0.01146,0.01386,0.004169,0.004901
"KMT2B",15840,"histone H3-K4 methylation","GO:0051568","biological process",33,8,0.04859,0.0126,0.004864,0.9411,0.006047,0.04588,0.05145,0.01146,0.01386,0.004324,0.005471
"KMT2B",15840,"histone H3-K4 dimethylation","GO:0044648","biological process",33,3,0.04859,0.01328,0.00724,0.9027,0.004254,0.04588,0.05145,0.01253,0.01408,0.006364,0.008236
"KMT2B",15840,"positive regulation of transcription, DNA-templated","GO:0045893","biological process",33,63,0.04859,0.01346,0.00683,0.9085,0.008992,0.04588,0.05145,0.01299,0.01394,0.005279,0.008836
"BMS1",23505,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","GO:0000462","biological process",38,7,0.04859,0.03284,0.006082,0.9197,0.01203,0.04588,0.05145,0.01894,0.05695,0.004378,0.008449
"CKAP5",28959,"mitotic spindle organization","GO:0007052","biological process",74,13,0.04859,0.02432,0.004178,0.9573,0.007432,0.04588,0.05145,0.01887,0.03133,0.003515,0.004966
"CKAP5",28959,"positive regulation of microtubule nucleation","GO:0090063","biological process",74,4,0.04859,0.02432,0.006671,0.9097,0.008376,0.04588,0.05145,0.01887,0.03133,0.005183,0.008586
"SEC16A",29006,"endoplasmic reticulum to Golgi vesicle-mediated transport","GO:0006888","biological process",66,19,0.04859,0.02269,0.005279,0.9311,0.003412,0.04588,0.05145,0.02024,0.02543,0.004943,0.005636
"SEC16A",29006,"protein localization to endoplasmic reticulum exit site","GO:0070973","biological process",66,2,0.04859,0.02269,0.006543,0.9111,0.006308,0.04588,0.05145,0.02024,0.02543,0.005449,0.007857
"SEC16A",29006,"Golgi organization","GO:0007030","biological process",66,18,0.04859,0.02269,0.006958,0.9065,0.008039,0.04588,0.05145,0.02024,0.02543,0.005471,0.008849
"SEC16A",29006,"substantia nigra development","GO:0021762","biological process",66,10,0.04859,0.02269,0.007216,0.9031,0.006752,0.04588,0.05145,0.02024,0.02543,0.005865,0.008878
"MAFB",6408,"regulation of transcription by RNA polymerase II","GO:0006357","biological process",25,88,0.04859,0.01727,0.006615,0.9108,0.008715,0.04588,0.05145,0.01467,0.02034,0.005124,0.00854
"MAFB",6408,"regulation of transcription, DNA-templated","GO:0006355","biological process",25,49,0.04859,0.01727,0.007397,0.9023,0.01164,0.04588,0.05145,0.01467,0.02034,0.005317,0.01029
"THRAP3",22964,"regulation of alternative mRNA splicing, via spliceosome","GO:0000381","biological process",89,14,0.04859,0.03217,0.005281,0.9308,0.0008668,0.04588,0.05145,0.0276,0.03748,0.005192,0.005373
"RBX1",9928,"protein ubiquitination","GO:0016567","biological process",115,26,0.04859,0.0112,0.003799,0.9662,0.003301,0.04588,0.05145,0.01065,0.01178,0.003387,0.004261
"RBX1",9928,"protein polyubiquitination","GO:0000209","biological process",115,28,0.04859,0.0112,0.005437,0.9274,0.001664,0.04588,0.05145,0.01065,0.01178,0.005251,0.005631
"RBX1",9928,"protein neddylation","GO:0045116","biological process",115,2,0.04859,0.0112,0.005577,0.9265,0.007179,0.04588,0.05145,0.01065,0.01178,0.004698,0.006621
"RBX1",9928,"protein K48-linked ubiquitination","GO:0070936","biological process",115,8,0.04859,0.0112,0.006164,0.9154,0.0009112,0.04588,0.05145,0.01065,0.01178,0.006001,0.006331
"RBX1",9928,"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","GO:0031146","biological process",115,2,0.04859,0.0112,0.00625,0.9147,0.005073,0.04588,0.05145,0.01065,0.01178,0.005376,0.007266
"RBX1",9928,"proteasome-mediated ubiquitin-dependent protein catabolic process","GO:0043161","biological process",115,43,0.04859,0.0112,0.007211,0.9032,0.00615,0.04588,0.05145,0.01065,0.01178,0.005973,0.008707
"RBX1",9928,"ubiquitin-dependent protein catabolic process","GO:0006511","biological process",115,27,0.04859,0.0112,0.007474,0.9004,0.001192,0.04588,0.05145,0.01065,0.01178,0.007222,0.007735
"SLC12A6",10914,"potassium ion import across plasma membrane","GO:1990573","biological process",26,6,0.04859,0.01595,0.00493,0.9392,0.002707,0.04588,0.05145,0.0119,0.02138,0.004681,0.005193
"SLC12A6",10914,"potassium ion homeostasis","GO:0055075","biological process",26,5,0.04859,0.01595,0.006432,0.9123,0.004443,0.04588,0.05145,0.0119,0.02138,0.005629,0.007351
"TANK",11562,"I-kappaB kinase/NF-kappaB signaling","GO:0007249","biological process",57,5,0.04859,0.02146,0.004934,0.9396,0.002076,0.04588,0.05145,0.02072,0.02222,0.004744,0.005133
"TANK",11562,"cellular response to interleukin-1","GO:0071347","biological process",57,5,0.04859,0.02146,0.008078,0.8943,0.001215,0.04588,0.05145,0.02072,0.02222,0.007746,0.008425
"TANK",11562,"negative regulation of I-kappaB kinase/NF-kappaB signaling","GO:0043124","biological process",57,7,0.04859,0.02146,0.0081,0.894,0.007516,0.04588,0.05145,0.02072,0.02222,0.006436,0.0102
"PARP2",272,"protein poly-ADP-ribosylation","GO:0070212","biological process",34,2,0.04859,0.02945,0.008132,0.8938,0.002963,0.04588,0.05145,0.02291,0.03784,0.007421,0.008912
"SMC4",14013,"mitotic chromosome condensation","GO:0007076","biological process",23,7,0.04859,0.02558,0.007731,0.8978,0.006942,0.04588,0.05145,0.02109,0.03102,0.006281,0.009517
"UBA2",30661,"protein modification by small protein conjugation","GO:0032446","biological process",33,11,0.04859,0.03086,0.005737,0.923,0.005545,0.04588,0.05145,0.0264,0.03608,0.005018,0.006559
"SAE1",30660,"protein modification by small protein conjugation","GO:0032446","biological process",27,11,0.04859,0.02695,0.004753,0.9437,0.006538,0.04588,0.05145,0.01901,0.03821,0.004168,0.005419
"HUWE1",30892,"protein ubiquitination","GO:0016567","biological process",198,26,0.04859,0.0255,0.008005,0.8951,0.005431,0.04588,0.05145,0.02354,0.02761,0.006816,0.009402
"ARPC5",708,"Arp2/3 complex-mediated actin nucleation","GO:0034314","biological process",46,6,0.04859,0.01281,0.004488,0.9507,0.0038,0.04588,0.05145,0.01173,0.014,0.004153,0.004851
"ARPC3",706,"Arp2/3 complex-mediated actin nucleation","GO:0034314","biological process",56,6,0.04859,0.0106,0.004482,0.9507,0.004048,0.04588,0.05145,0.009777,0.01148,0.004137,0.004855
"ACTR3",170,"Arp2/3 complex-mediated actin nucleation","GO:0034314","biological process",67,6,0.04859,0.01999,0.005681,0.9258,0.01015,0.04588,0.05145,0.01548,0.02582,0.004403,0.007331
"ACTR2",169,"Arp2/3 complex-mediated actin nucleation","GO:0034314","biological process",91,6,0.04859,0.02574,0.006356,0.9149,0.01161,0.04588,0.05145,0.01966,0.03371,0.004581,0.008818
"ABI2",24011,"Rac protein signal transduction","GO:0016601","biological process",64,4,0.04859,0.0249,0.004812,0.9423,0.00282,0.04588,0.05145,0.02161,0.0287,0.004554,0.005085
"ABI2",24011,"positive regulation of Arp2/3 complex-mediated actin nucleation","GO:2000601","biological process",64,4,0.04859,0.0249,0.007502,0.9001,0.006193,0.04588,0.05145,0.02161,0.0287,0.0062,0.009077
"ATP6AP2",18305,"lysosomal lumen acidification","GO:0007042","biological process",43,4,0.04859,0.03306,0.00742,0.9013,0.01008,0.04588,0.05145,0.03169,0.03449,0.005493,0.01002
"RBM7",9904,"regulation of alternative mRNA splicing, via spliceosome","GO:0000381","biological process",24,14,0.04859,0.02195,0.005435,0.9291,0.01015,0.04588,0.05145,0.01789,0.02693,0.004398,0.006717
"ALYREF",19071,"mRNA export from nucleus","GO:0006406","biological process",131,11,0.04859,0.02618,0.007795,0.8978,0.01231,0.04588,0.05145,0.0224,0.0306,0.005442,0.01116
"MPHOSPH6",7214,"maturation of 5.8S rRNA","GO:0000460","biological process",23,5,0.04859,0.02934,0.005624,0.9239,0.00243,0.04588,0.05145,0.01944,0.04428,0.005304,0.005963
"BET1",14562,"endoplasmic reticulum to Golgi vesicle-mediated transport","GO:0006888","biological process",67,19,0.04859,0.009614,0.004319,0.9537,0.008671,0.04588,0.05145,0.008981,0.01029,0.003582,0.005208
"BCAS2",975,"mRNA splicing, via spliceosome","GO:0000398","biological process",87,41,0.04859,0.008994,0.004813,0.9421,0.0002738,0.04588,0.05145,0.008363,0.009673,0.004782,0.004844
"SF3A1",10765,"mRNA splicing, via spliceosome","GO:0000398","biological process",114,41,0.04859,0.009951,0.003595,0.9687,0.003658,0.04588,0.05145,0.009146,0.01083,0.003008,0.004296
"SF3A1",10765,"U2-type prespliceosome assembly","GO:1903241","biological process",114,4,0.04859,0.009951,0.006035,0.9184,0.005781,0.04588,0.05145,0.009146,0.01083,0.005221,0.006975
"SF3A1",10765,"mRNA processing","GO:0006397","biological process",114,15,0.04859,0.01083,0.007219,0.9032,0.008557,0.04588,0.05145,0.009957,0.01178,0.005563,0.009369
"DNAJA2",14884,"protein refolding","GO:0042026","biological process",44,4,0.04859,0.01115,0.003586,0.9691,0.003478,0.04588,0.05145,0.01043,0.01193,0.00303,0.004245
"SNAPC5",15484,"snRNA transcription by RNA polymerase III","GO:0042796","biological process",27,5,0.04859,0.02411,0.006846,0.9085,0.0101,0.04588,0.05145,0.01335,0.04357,0.005139,0.00912
"TNIP1",16903,"negative regulation of ERK1 and ERK2 cascade","GO:0070373","biological process",42,4,0.04859,0.03182,0.005759,0.9239,0.008844,0.04588,0.05145,0.02778,0.03644,0.004568,0.00726
"TNIP1",16903,"negative regulation of I-kappaB kinase/NF-kappaB signaling","GO:0043124","biological process",42,7,0.04859,0.03182,0.006215,0.9161,0.00805,0.04588,0.05145,0.02778,0.03644,0.005012,0.007708
"TUBGCP3",18598,"microtubule nucleation","GO:0007020","biological process",62,6,0.04859,0.01424,0.006638,0.9095,0.005335,0.04588,0.05145,0.01305,0.01554,0.005652,0.007796
"TUBGCP3",18598,"spindle assembly","GO:0051225","biological process",62,12,0.04859,0.01424,0.008509,0.8902,0.003075,0.04588,0.05145,0.01305,0.01554,0.007737,0.009359
"ATP5PD",845,"ATP synthesis coupled proton transport","GO:0015986","biological process",46,12,0.04859,0.007875,0.004948,0.9385,0.008389,0.04588,0.05145,0.007175,0.008644,0.004195,0.005835
"ATP5PD",845,"mitochondrial ATP synthesis coupled proton transport","GO:0042776","biological process",46,11,0.04859,0.008045,0.00598,0.922,0.01367,0.04588,0.05145,0.007157,0.009044,0.004347,0.008228
"UBE2E3",12479,"protein K48-linked ubiquitination","GO:0070936","biological process",43,8,0.04859,0.006154,0.003126,0.9761,0.0008014,0.04588,0.05145,0.005433,0.00697,0.00294,0.003324
"UBE2E3",12479,"protein K11-linked ubiquitination","GO:0070979","biological process",43,4,0.04859,0.006154,0.003492,0.9705,0.003332,0.04588,0.05145,0.005433,0.00697,0.002919,0.004179
"UBE2E3",12479,"protein K63-linked ubiquitination","GO:0070534","biological process",43,5,0.04859,0.006154,0.004323,0.9553,0.002729,0.04588,0.05145,0.005433,0.00697,0.00409,0.004569
"UBE2E3",12479,"protein polyubiquitination","GO:0000209","biological process",43,28,0.04859,0.006154,0.004367,0.951,0.009092,0.04588,0.05145,0.005433,0.00697,0.003489,0.005465
"VTI1B",17793,"vesicle fusion with Golgi apparatus","GO:0048280","biological process",36,11,0.04859,0.01763,0.004565,0.9489,0.003949,0.04588,0.05145,0.01407,0.0221,0.004214,0.004945
"VTI1B",17793,"Golgi to vacuole transport","GO:0006896","biological process",36,8,0.04859,0.01763,0.006898,0.9085,0.01223,0.04588,0.05145,0.01407,0.0221,0.004959,0.009595
"DDX17",2740,"regulation of alternative mRNA splicing, via spliceosome","GO:0000381","biological process",115,14,0.04859,0.04236,0.00557,0.925,0.001783,0.04588,0.05145,0.0394,0.04555,0.005349,0.0058
"DDX17",2740,"alternative mRNA splicing, via spliceosome","GO:0000380","biological process",115,5,0.04859,0.04236,0.006626,0.911,0.01296,0.04588,0.05145,0.0394,0.04555,0.004532,0.009689
"GLRX3",15987,"[2Fe-2S] cluster assembly","GO:0044571","biological process",29,2,0.04859,0.03907,0.006117,0.9177,0.007275,0.04588,0.05145,0.03425,0.04458,0.005061,0.007393
"DCTN2",2712,"mitotic spindle organization","GO:0007052","biological process",71,13,0.04859,0.01818,0.005007,0.9375,0.003385,0.04588,0.05145,0.01547,0.02137,0.004695,0.005339
"DCTN2",2712,"mitotic metaphase plate congression","GO:0007080","biological process",71,10,0.04859,0.01818,0.005876,0.92,0.003563,0.04588,0.05145,0.01547,0.02137,0.005371,0.006428
"DCTN2",2712,"protein localization to centrosome","GO:0071539","biological process",71,4,0.04859,0.01839,0.008297,0.8922,0.006542,0.04588,0.05145,0.01532,0.02207,0.006818,0.0101
"TBL3",11587,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","GO:0000480","biological process",40,3,0.04859,0.01769,0.006459,0.912,0.006369,0.04588,0.05145,0.01278,0.02448,0.00534,0.007812
"TBL3",11587,"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","GO:0000472","biological process",40,4,0.04859,0.01769,0.008212,0.8931,0.006139,0.04588,0.05145,0.01278,0.02448,0.006821,0.009887
"ATP5MG",14247,"ATP synthesis coupled proton transport","GO:0015986","biological process",35,12,0.04859,0.007461,0.004425,0.9526,0.002378,0.04588,0.05145,0.006799,0.008189,0.004228,0.004631
"ATP5MG",14247,"mitochondrial ATP synthesis coupled proton transport","GO:0042776","biological process",35,11,0.04859,0.007461,0.004789,0.9428,0.003768,0.04588,0.05145,0.006799,0.008189,0.004456,0.005148
"DCTN6",16964,"mitotic spindle organization","GO:0007052","biological process",26,13,0.04859,0.006355,0.005055,0.9365,0.004013,0.04588,0.05145,0.006026,0.006703,0.00468,0.00546
"NUDC",8045,"mitotic spindle organization","GO:0007052","biological process",61,13,0.04859,0.03288,0.006975,0.9066,0.008869,0.04588,0.05145,0.03233,0.03345,0.005377,0.009048
"IQGAP2",6111,"regulation of actin cytoskeleton reorganization","GO:2000249","biological process",30,4,0.04859,0.02041,0.005535,0.9283,0.0127,0.04588,0.05145,0.01495,0.02786,0.004189,0.007313
"MTHFD2",7434,"tetrahydrofolate interconversion","GO:0035999","biological process",20,5,0.04859,0.02175,0.004091,0.96,0.004553,0.04588,0.05145,0.01699,0.02783,0.003642,0.004595
"SEC24A",10703,"COPII-coated vesicle cargo loading","GO:0090110","biological process",27,5,0.04859,0.01226,0.004355,0.9541,0.004918,0.04588,0.05145,0.008953,0.0168,0.003945,0.004807
"CPSF4",2327,"pre-mRNA cleavage required for polyadenylation","GO:0098789","biological process",68,7,0.04859,0.01982,0.005664,0.925,0.006924,0.04588,0.05145,0.01661,0.02366,0.004744,0.006761
"BRD8",19874,"histone H4 acetylation","GO:0043967","biological process",20,10,0.04859,0.0169,0.004125,0.9605,0.001224,0.04588,0.05145,0.01464,0.01951,0.004004,0.004249
"BRD8",19874,"histone H2A acetylation","GO:0043968","biological process",20,7,0.04859,0.0169,0.006037,0.9195,0.009145,0.04588,0.05145,0.01464,0.01951,0.004823,0.007557
"BRD8",19874,"histone acetylation","GO:0016573","biological process",20,11,0.04859,0.0169,0.006242,0.9176,0.01328,0.04588,0.05145,0.01464,0.01951,0.004433,0.008788
"PAPOLA",14981,"regulation of mRNA 3'-end processing","GO:0031440","biological process",75,5,0.04859,0.02509,0.006133,0.9167,0.005461,0.04588,0.05145,0.01695,0.03713,0.005233,0.007189
"COPS8",24335,"protein deneddylation","GO:0000338","biological process",48,4,0.04859,0.03055,0.005069,0.9361,0.01325,0.04588,0.05145,0.02465,0.03786,0.003738,0.006872
"MORF4L1",16989,"histone H4 acetylation","GO:0043967","biological process",39,10,0.04859,0.0118,0.005286,0.9318,0.005546,0.04588,0.05145,0.00961,0.01449,0.004707,0.005937
"MORF4L1",16989,"histone H2A acetylation","GO:0043968","biological process",39,7,0.04859,0.0118,0.005453,0.9274,0.002625,0.04588,0.05145,0.00961,0.01449,0.005141,0.005784
"MORF4L1",16989,"histone acetylation","GO:0016573","biological process",39,11,0.04859,0.0118,0.005537,0.9269,0.007217,0.04588,0.05145,0.00961,0.01449,0.004732,0.00648
"MORF4L1",16989,"histone deacetylation","GO:0016575","biological process",39,6,0.04859,0.01233,0.00809,0.8945,0.01164,0.04588,0.05145,0.009728,0.01563,0.005719,0.01144
"SF3A3",10767,"mRNA splicing, via spliceosome","GO:0000398","biological process",96,41,0.04859,0.008501,0.00317,0.9758,0.0005088,0.04588,0.05145,0.007703,0.009381,0.003045,0.0033
"SF3A3",10767,"U2-type prespliceosome assembly","GO:1903241","biological process",96,4,0.04859,0.008501,0.004201,0.9577,0.004515,0.04588,0.05145,0.007703,0.009381,0.003791,0.004656
"SF3A3",10767,"mRNA processing","GO:0006397","biological process",96,15,0.04859,0.008501,0.004937,0.9391,0.005363,0.04588,0.05145,0.007703,0.009381,0.004443,0.005487
"CLP1",16999,"mRNA polyadenylation","GO:0006378","biological process",69,12,0.04859,0.0345,0.00846,0.8906,0.002724,0.04588,0.05145,0.03279,0.03631,0.007801,0.009175
"SF3B2",10769,"mRNA splicing, via spliceosome","GO:0000398","biological process",108,41,0.04859,0.007734,0.003687,0.9689,0.0009903,0.04588,0.05145,0.007183,0.008326,0.003552,0.003828
"NUDT21",13870,"mRNA alternative polyadenylation","GO:0110104","biological process",115,5,0.04859,0.0231,0.004905,0.9396,0.009792,0.04588,0.05145,0.02203,0.02422,0.004012,0.005997
"NUDT21",13870,"positive regulation of mRNA polyadenylation","GO:1900365","biological process",115,3,0.04859,0.0231,0.0055,0.927,0.00565,0.04588,0.05145,0.02203,0.02422,0.004879,0.006199
"NUDT21",13870,"protein heterotetramerization","GO:0051290","biological process",115,5,0.04859,0.0231,0.005868,0.9225,0.01029,0.04588,0.05145,0.02203,0.02422,0.004611,0.007466
"NUDT21",13870,"mRNA processing","GO:0006397","biological process",115,15,0.04859,0.0231,0.006211,0.9152,0.003315,0.04588,0.05145,0.02203,0.02422,0.005662,0.006813
"NUDT21",13870,"pre-mRNA cleavage required for polyadenylation","GO:0098789","biological process",115,7,0.04859,0.0231,0.007758,0.8976,0.003029,0.04588,0.05145,0.02203,0.02422,0.007076,0.008506
"CPSF6",13871,"protein heterotetramerization","GO:0051290","biological process",122,5,0.04859,0.03255,0.00704,0.9063,0.01194,0.04588,0.05145,0.0229,0.04627,0.005036,0.009839
"CPSF6",13871,"pre-mRNA cleavage required for polyadenylation","GO:0098789","biological process",122,7,0.04859,0.03255,0.007932,0.8958,0.005788,0.04588,0.05145,0.0229,0.04627,0.00667,0.009433
"WWP1",17004,"protein ubiquitination","GO:0016567","biological process",61,26,0.04859,0.01836,0.005238,0.9332,0.007159,0.04588,0.05145,0.01779,0.01895,0.004495,0.006103
"WWP1",17004,"proteasome-mediated ubiquitin-dependent protein catabolic process","GO:0043161","biological process",61,43,0.04859,0.01836,0.008548,0.8898,0.004461,0.04588,0.05145,0.01779,0.01895,0.007457,0.009799
"WDR5",12757,"histone H4-K16 acetylation","GO:0043984","biological process",93,6,0.04859,0.015,0.005638,0.9245,0.004966,0.04588,0.05145,0.01285,0.0175,0.005,0.006358
"WDR5",12757,"histone H4-K8 acetylation","GO:0043982","biological process",93,6,0.04859,0.015,0.006082,0.9168,0.002939,0.04588,0.05145,0.01285,0.0175,0.005606,0.006598
"WDR5",12757,"histone H4-K5 acetylation","GO:0043981","biological process",93,6,0.04859,0.015,0.006166,0.9158,0.002607,0.04588,0.05145,0.01285,0.0175,0.005743,0.006621
"WBP4",12739,"mRNA cis splicing, via spliceosome","GO:0045292","biological process",64,2,0.04859,0.01178,0.004062,0.9605,0.004873,0.04588,0.05145,0.01074,0.01293,0.003616,0.004563
"WBP4",12739,"mRNA splicing, via spliceosome","GO:0000398","biological process",64,41,0.04859,0.01178,0.004799,0.9428,0.002806,0.04588,0.05145,0.01074,0.01293,0.00453,0.005084
"WBP4",12739,"RNA splicing","GO:0008380","biological process",64,12,0.04859,0.01267,0.006731,0.9097,0.008559,0.04588,0.05145,0.01075,0.01493,0.005281,0.008579
"RPL35",10344,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","GO:0000463","biological process",103,3,0.04859,0.01108,0.004528,0.9494,0.006013,0.04588,0.05145,0.009235,0.01329,0.003989,0.00514
"EXOC3",30378,"exocytosis","GO:0006887","biological process",21,13,0.04859,0.01803,0.006989,0.9055,0.003273,0.04588,0.05145,0.01483,0.02193,0.006333,0.007714
"PUF60",17042,"regulation of alternative mRNA splicing, via spliceosome","GO:0000381","biological process",107,14,0.04859,0.02071,0.004488,0.951,0.003168,0.04588,0.05145,0.01944,0.02207,0.004217,0.004777
"PUF60",17042,"alternative mRNA splicing, via spliceosome","GO:0000380","biological process",107,5,0.04859,0.02071,0.004492,0.9507,0.003915,0.04588,0.05145,0.01944,0.02207,0.004144,0.004868
"SEC31A",17052,"COPII-coated vesicle cargo loading","GO:0090110","biological process",47,5,0.04859,0.03262,0.004814,0.9421,0.008542,0.04588,0.05145,0.02877,0.03699,0.004053,0.005719
"SF3B3",10770,"mRNA splicing, via spliceosome","GO:0000398","biological process",120,41,0.04859,0.01189,0.004264,0.9568,0.002475,0.04588,0.05145,0.01064,0.01328,0.004048,0.004493
"SEC61G",18277,"posttranslational protein targeting to membrane, translocation","GO:0031204","biological process",67,5,0.04859,0.01517,0.006927,0.9077,0.01056,0.04588,0.05145,0.01192,0.0193,0.005177,0.009268
"MORC3",23572,"maintenance of protein location in nucleus","GO:0051457","biological process",15,5,0.04859,0.03842,0.006718,0.9091,0.007542,0.04588,0.05145,0.02371,0.06226,0.005347,0.00844
"ATP6V0A2",18481,"vacuolar acidification","GO:0007035","biological process",32,4,0.04859,0.01451,0.005736,0.925,0.0104,0.04588,0.05145,0.01355,0.01554,0.004388,0.007497
"WBP2",12738,"positive regulation of transcription, DNA-templated","GO:0045893","biological process",50,63,0.04859,0.01911,0.007183,0.9037,0.007291,0.04588,0.05145,0.01567,0.02331,0.005735,0.008995
"WBP2",12738,"positive regulation of transcription by RNA polymerase II","GO:0045944","biological process",50,116,0.04859,0.01911,0.00762,0.8989,0.009565,0.04589,0.05145,0.01567,0.02331,0.005691,0.0102
"PRPF6",15860,"mRNA splicing, via spliceosome","GO:0000398","biological process",103,41,0.04859,0.01541,0.004259,0.9567,0.003726,0.04588,0.05145,0.01329,0.01787,0.003947,0.004596
"PRPF6",15860,"spliceosomal tri-snRNP complex assembly","GO:0000244","biological process",103,3,0.04859,0.01541,0.005077,0.9361,0.01089,0.04588,0.05145,0.01329,0.01787,0.004054,0.006358
"LSM4",17259,"mRNA splicing, via spliceosome","GO:0000398","biological process",83,41,0.04859,0.01914,0.003807,0.9619,0.007977,0.04588,0.05145,0.01612,0.02273,0.002857,0.005073
"INTS7",24484,"DNA damage checkpoint signaling","GO:0000077","biological process",31,7,0.04859,0.0244,0.005681,0.9259,0.01096,0.04588,0.05145,0.02366,0.02517,0.004319,0.007472
"RNF19A",13432,"ubiquitin-dependent protein catabolic process","GO:0006511","biological process",21,27,0.04859,0.01397,0.003641,0.9671,0.005582,0.04588,0.05145,0.008616,0.02264,0.002968,0.004468
"NOL11",24557,"maturation of SSU-rRNA","GO:0030490","biological process",29,7,0.04859,0.02568,0.006793,0.9078,0.00212,0.04588,0.05145,0.01704,0.03868,0.006355,0.007261
"SYF2",19824,"mRNA splicing, via spliceosome","GO:0000398","biological process",75,41,0.04859,0.009311,0.004354,0.9543,0.002616,0.04588,0.05145,0.008028,0.0108,0.004128,0.004593
"TMEM87A",24522,"retrograde transport, endosome to Golgi","GO:0042147","biological process",8,15,0.04859,0.02077,0.006475,0.9116,0.006325,0.04588,0.05145,0.01718,0.02511,0.005355,0.007829
"GHITM",17281,"inner mitochondrial membrane organization","GO:0007007","biological process",15,6,0.04859,0.02106,0.006748,0.9096,0.01161,0.04588,0.05145,0.01408,0.0315,0.004854,0.009382
"KLHL20",25056,"proteasome-mediated ubiquitin-dependent protein catabolic process","GO:0043161","biological process",37,43,0.04859,0.02003,0.005366,0.9332,0.01423,0.04588,0.05145,0.01499,0.02676,0.00379,0.007597
"KLHL20",25056,"protein K33-linked ubiquitination","GO:1990390","biological process",37,2,0.04859,0.02003,0.00554,0.926,0.004244,0.04588,0.05145,0.01499,0.02676,0.005012,0.006124
"RRP7A",24286,"ribosomal small subunit assembly","GO:0000028","biological process",42,6,0.04859,0.01192,0.004893,0.9404,0.006306,0.04588,0.05145,0.007752,0.01832,0.004315,0.005548
"TIMM21",25010,"mitochondrial cytochrome c oxidase assembly","GO:0033617","biological process",21,9,0.04859,0.01358,0.00636,0.9151,0.01284,0.04588,0.05145,0.01124,0.0164,0.004447,0.009098
"TIMM21",25010,"mitochondrial respiratory chain complex I assembly","GO:0032981","biological process",21,23,0.04859,0.01358,0.007767,0.8974,0.006082,0.04588,0.05145,0.01124,0.0164,0.006444,0.009362
"SSU72",25016,"mRNA polyadenylation","GO:0006378","biological process",31,12,0.04859,0.01664,0.007711,0.8981,0.003301,0.04588,0.05145,0.01146,0.02416,0.006966,0.008536
"MYLIP",21155,"ubiquitin-dependent protein catabolic process","GO:0006511","biological process",24,27,0.04859,0.02197,0.007744,0.8975,0.007848,0.04588,0.05145,0.01611,0.02996,0.006081,0.009862
"ABT1",17369,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","GO:0000480","biological process",8,3,0.04859,0.02475,0.006623,0.9105,0.008153,0.04588,0.05145,0.0155,0.03952,0.005199,0.008436
"PARVB",14653,"actin cytoskeleton reorganization","GO:0031532","biological process",22,6,0.04859,0.04594,0.005902,0.9192,0.001434,0.04588,0.05145,0.03445,0.06127,0.005695,0.006118
"UQCR10",30863,"mitochondrial electron transport, ubiquinol to cytochrome c","GO:0006122","biological process",16,5,0.04859,0.006564,0.004583,0.9482,0.004093,0.04588,0.05145,0.00624,0.006905,0.004216,0.004982
"UQCR10",30863,"aerobic respiration","GO:0009060","biological process",16,17,0.04859,0.006863,0.006863,0.9069,0.003848,0.04588,0.05145,0.006104,0.007715,0.006104,0.007715
"ANAPC2",19989,"protein K11-linked ubiquitination","GO:0070979","biological process",43,4,0.04859,0.009526,0.005309,0.9317,0.008478,0.04588,0.05145,0.008538,0.01063,0.004395,0.006412
"SNX8",14972,"early endosome to Golgi transport","GO:0034498","biological process",14,4,0.04859,0.04566,0.006529,0.9111,0.004451,0.04588,0.05145,0.03992,0.05223,0.005698,0.007481
